Aerial Duels Lost,Aerial Duels Won,Blocks,Passess Blocked,Shots Blocked,Shots on Target Blocked,Carries into Final Third,Carries into Penalty Area,Carries,Dispossessions,Miscontrols,Progressive Distance via Carries,Attempted Dribbles,Nutmegs,Successful Dribbles,npxG,xG,GCA,Red Cards,Yellow Cards,Crosses,Number of times fouled,Fouls,Own Goals,Offsides,Number of Penalty Kicks Conceded,Number of Penalty Kicks Won,Recoveries,Minutes,Pressures in Attacking 3rd,Pressures in Defensive 3rd,Pressures in Middle 3rd,Pressures,Successful Pressues,Receiving_Prog,Passes Received,Pass Targets,SCA,Goals,Shots,Shots on Target,Tackles in Attacking 3rd,Tackles in Defensive 3rd,Tackles in Middle 3rd,Tackles Attempted,Tackles Won,Team Country,Team Name,Touches in Attacking 3rd,Touches in Attacking Penalty Area,Touches in Defensive 3rd,Touches in Defensive Penalty Area,Touches in Middle 3rd,Touches,Player Name,Assists,Nationality,xA,Key Passes,Passes into Final Third,Interceptions,Passes into Penalty Area,Crosses into Penalty Area,Clearances,Errors,Age,MP,Dribbles contested,Number of times dribbled past,Dribblers tackled,Position 1,Position 2,Position 3
1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1,0.0,0.0,13.0,100.0,2.0,4.0,3.0,9.0,3.0,2.0,65.0,68.0,2.0,0,0,0,0.0,1.0,1.0,2.0,2,ESP,Barcelona,21.0,1.0,29.0,2.0,61.0,104.0,Jordi Alba,0,ESP,0.0,0.0,7.0,0,0.0,0.0,1.0,0.0,33.0,,2.0,1.0,1.0,DF,,
1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,50.0,0.0,1.0,283.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,2,1,1,0,0,0.0,0.0,8.0,90.0,0.0,1.0,2.0,3.0,1.0,3.0,54.0,57.0,3.0,0,1,0,0.0,0.0,0.0,0.0,0,ESP,Barcelona,24.0,3.0,19.0,5.0,39.0,77.0,Jules Kounde,0,FRA,0.1,2.0,10.0,1,1.0,0.0,0.0,0.0,23.0,,0.0,0.0,0.0,DF,,
1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,40.0,2.0,3.0,101.0,3.0,0.0,1.0,0.2,0.2,0.0,0,0,1,4,0,0,0,0.0,0.0,1.0,72.0,4.0,1.0,3.0,8.0,0.0,6.0,41.0,44.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0,ESP,Barcelona,24.0,4.0,3.0,1.0,21.0,44.0,Ferran Torres,0,ESP,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,22.0,,0.0,0.0,0.0,MF,FW,
0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,48.0,5.0,0.0,109.0,6.0,1.0,4.0,1.1,1.1,2.0,0,0,1,1,2,0,0,0.0,0.0,12.0,88.0,5.0,3.0,4.0,12.0,5.0,12.0,44.0,47.0,3.0,1,6,4,0.0,1.0,1.0,2.0,2,ESP,Barcelona,38.0,12.0,8.0,1.0,21.0,63.0,Ansu Fati,2,ESP,0.6,2.0,1.0,1,1.0,0.0,0.0,0.0,19.0,,0.0,0.0,0.0,FW,,
0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,44.0,0.0,0.0,90.0,1.0,0.0,0.0,0.3,0.3,0.0,0,0,1,1,1,0,0,0.0,0.0,4.0,67.0,1.0,2.0,2.0,5.0,3.0,3.0,50.0,52.0,2.0,1,1,1,0.0,1.0,1.0,2.0,2,ESP,Barcelona,28.0,4.0,15.0,3.0,31.0,67.0,Sergi Roberto,0,ESP,0.0,0.0,10.0,0,0.0,0.0,3.0,0.0,30.0,,1.0,0.0,1.0,DF,MF,
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,27.0,2.0,2.0,78.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,0,1,2,0,1,0.0,0.0,2.0,40.0,1.0,0.0,4.0,5.0,2.0,4.0,32.0,33.0,1.0,0,2,0,0.0,0.0,1.0,1.0,0,ESP,Barcelona,11.0,2.0,5.0,2.0,25.0,38.0,Franck Kessie,0,CIV,0.1,1.0,3.0,0,0.0,0.0,1.0,0.0,25.0,,0.0,0.0,0.0,MF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0,ESP,Barcelona,1.0,1.0,1.0,0.0,2.0,4.0,Pierre-Emerick Aubameyang,0,GAB,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,33.0,,0.0,0.0,0.0,DF,,
5.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,159.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,2,0,0,0.0,0.0,22.0,270.0,0.0,6.0,3.0,9.0,4.0,0.0,174.0,174.0,1.0,0,1,0,0.0,1.0,0.0,1.0,1,ESP,Villarreal,2.0,0.0,124.0,33.0,135.0,226.0,Raul Albiol,0,ESP,0.0,0.0,6.0,4,0.0,0.0,15.0,0.0,36.0,3.0,0.0,0.0,0.0,DF,,
2.0,6.0,1.0,1.0,0.0,0.0,5.0,1.0,95.0,2.0,3.0,335.0,8.0,0.0,4.0,0.1,0.1,2.0,0,1,5,1,1,0,0,0.0,0.0,19.0,270.0,1.0,14.0,10.0,25.0,8.0,17.0,97.0,109.0,8.0,0,4,2,0.0,4.0,0.0,4.0,4,ESP,Villarreal,66.0,5.0,43.0,6.0,66.0,164.0,Alfonso Pedraza,1,ESP,0.5,4.0,4.0,5,4.0,1.0,4.0,0.0,26.0,3.0,4.0,2.0,2.0,DF,,
7.0,4.0,4.0,1.0,3.0,0.0,3.0,0.0,161.0,4.0,1.0,728.0,3.0,0.0,2.0,0.1,0.1,0.0,0,1,0,3,1,0,0,0.0,0.0,30.0,270.0,1.0,6.0,4.0,11.0,5.0,0.0,167.0,168.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0,ESP,Villarreal,7.0,3.0,106.0,35.0,130.0,220.0,Pau Torres,0,ESP,0.0,0.0,18.0,1,0.0,0.0,9.0,0.0,25.0,3.0,2.0,2.0,0.0,DF,,
8.0,5.0,0.0,0.0,0.0,0.0,7.0,5.0,71.0,1.0,6.0,232.0,6.0,0.0,4.0,1.7,1.7,0.0,0,1,1,3,3,0,1,0.0,0.0,7.0,251.0,4.0,5.0,6.0,15.0,5.0,22.0,83.0,106.0,7.0,1,9,2,0.0,0.0,1.0,1.0,1,ESP,Villarreal,47.0,16.0,5.0,1.0,53.0,98.0,Gerard Moreno,0,ESP,0.3,3.0,6.0,2,1.0,0.0,1.0,0.0,30.0,3.0,0.0,0.0,0.0,FW,,
1.0,7.0,1.0,1.0,0.0,0.0,3.0,0.0,113.0,5.0,2.0,317.0,6.0,2.0,3.0,0.5,0.5,0.0,0,0,0,0,4,0,0,0.0,0.0,19.0,248.0,3.0,6.0,9.0,18.0,5.0,1.0,113.0,117.0,3.0,0,4,1,0.0,0.0,4.0,4.0,3,ESP,Villarreal,29.0,3.0,30.0,2.0,107.0,150.0,Etienne Capoue,0,FRA,0.0,1.0,7.0,1,0.0,0.0,7.0,0.0,34.0,3.0,1.0,0.0,1.0,MF,,
2.0,1.0,7.0,6.0,1.0,0.0,2.0,1.0,122.0,1.0,1.0,191.0,2.0,0.0,2.0,0.1,0.1,0.0,0,2,2,3,4,0,0,0.0,0.0,20.0,248.0,7.0,8.0,15.0,30.0,7.0,7.0,136.0,143.0,9.0,0,1,0,0.0,0.0,4.0,4.0,2,ESP,Villarreal,56.0,1.0,37.0,13.0,106.0,195.0,Daniel Parejo,0,ESP,0.4,5.0,13.0,4,3.0,1.0,2.0,0.0,33.0,3.0,5.0,4.0,1.0,MF,,
2.0,3.0,6.0,6.0,0.0,0.0,8.0,0.0,131.0,3.0,2.0,498.0,7.0,0.0,3.0,0.1,0.1,0.0,0,0,2,3,7,0,0,0.0,0.0,16.0,234.0,3.0,15.0,17.0,35.0,11.0,1.0,128.0,133.0,6.0,0,1,1,0.0,6.0,4.0,10.0,7,ESP,Villarreal,28.0,3.0,58.0,11.0,126.0,194.0,Juan Foyth,0,ARG,0.8,2.0,17.0,3,2.0,0.0,8.0,0.0,24.0,3.0,5.0,1.0,4.0,DF,,
2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,73.0,6.0,3.0,163.0,8.0,3.0,7.0,0.5,0.5,0.0,0,0,2,4,6,0,1,0.0,0.0,15.0,194.0,12.0,8.0,12.0,32.0,11.0,14.0,67.0,85.0,2.0,1,6,2,1.0,2.0,0.0,3.0,1,ESP,Villarreal,45.0,11.0,12.0,1.0,39.0,92.0,Yeremi Pino,1,ESP,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,19.0,3.0,7.0,5.0,2.0,MF,,
5.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,35.0,3.0,7.0,211.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,2,2,7,0,0,0.0,0.0,12.0,206.0,18.0,5.0,18.0,41.0,8.0,14.0,34.0,65.0,3.0,1,2,1,2.0,0.0,1.0,3.0,2,ESP,Villarreal,36.0,10.0,7.0,2.0,22.0,57.0,Nicolas Jackson,0,SEN,0.2,3.0,1.0,0,4.0,0.0,2.0,0.0,21.0,3.0,3.0,2.0,1.0,FW,,
0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,56.0,1.0,2.0,172.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,2,2,2,0,0,0.0,0.0,6.0,137.0,2.0,1.0,10.0,13.0,3.0,10.0,63.0,69.0,5.0,0,2,1,0.0,0.0,2.0,2.0,0,ESP,Villarreal,38.0,4.0,13.0,0.0,35.0,80.0,Giovani Lo Celso,0,ARG,0.1,2.0,4.0,1,3.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,2.0,MF,,
1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,34.0,4.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,2,1,0,0,0.0,0.0,6.0,106.0,1.0,2.0,7.0,10.0,3.0,6.0,36.0,40.0,3.0,0,0,0,0.0,0.0,3.0,3.0,2,ESP,Villarreal,17.0,4.0,7.0,3.0,31.0,52.0,Francis Coquelin,0,FRA,0.3,2.0,3.0,0,0.0,0.0,3.0,0.0,31.0,3.0,2.0,0.0,2.0,MF,,
0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,22.0,1.0,0.0,0.0,0.1,0.1,0.0,0,0,0,0,2,0,0,0.0,0.0,2.0,83.0,6.0,0.0,5.0,11.0,1.0,8.0,12.0,19.0,1.0,0,1,1,0.0,0.0,0.0,0.0,0,ESP,Villarreal,11.0,5.0,1.0,1.0,6.0,17.0,Jose Luis Morales,0,ESP,0.2,1.0,0.0,0,0.0,0.0,0.0,0.0,35.0,3.0,3.0,3.0,0.0,FW,,
0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,36.0,0.0,3.0,246.0,8.0,1.0,2.0,0.3,0.3,1.0,0,0,3,1,1,0,0,0.0,0.0,3.0,76.0,1.0,0.0,4.0,5.0,0.0,10.0,33.0,37.0,5.0,0,5,1,0.0,0.0,0.0,0.0,0,ESP,Villarreal,24.0,7.0,11.0,5.0,19.0,47.0,Samuel Chukwueze,1,NGA,0.2,4.0,0.0,2,1.0,1.0,3.0,0.0,23.0,3.0,2.0,2.0,0.0,MF,,
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,25.0,2.0,3.0,63.0,3.0,1.0,3.0,0.3,0.3,1.0,0,1,0,1,3,0,0,0.0,0.0,8.0,71.0,1.0,4.0,5.0,10.0,0.0,3.0,23.0,27.0,2.0,2,4,3,0.0,0.0,0.0,0.0,0,ESP,Villarreal,18.0,4.0,6.0,0.0,16.0,35.0,Alex Baena,0,ESP,0.0,0.0,2.0,2,1.0,0.0,1.0,0.0,21.0,3.0,1.0,1.0,0.0,MF,,
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,3.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,24.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Villarreal,8.0,0.0,7.0,0.0,22.0,34.0,Kiko Femenia,0,ESP,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Villarreal,0.0,0.0,2.0,1.0,1.0,3.0,Aissa Mandi,0,ALG,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,DF,,
7.0,10.0,7.0,2.0,5.0,0.0,2.0,0.0,100.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5,1,0,0,0.0,0.0,42.0,270.0,2.0,9.0,2.0,13.0,3.0,1.0,95.0,95.0,3.0,0,1,0,2.0,4.0,0.0,6.0,4,ESP,Athletic Club,9.0,2.0,94.0,30.0,113.0,201.0,Yeray Alvarez,0,ESP,0.1,2.0,18.0,8,0.0,0.0,22.0,0.0,27.0,3.0,5.0,1.0,4.0,DF,,
2.0,3.0,6.0,4.0,2.0,0.0,9.0,0.0,120.0,2.0,2.0,271.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,9,1,2,0,2,0.0,0.0,24.0,270.0,6.0,9.0,17.0,32.0,10.0,3.0,147.0,153.0,10.0,0,0,0,0.0,4.0,2.0,6.0,1,ESP,Athletic Club,72.0,0.0,47.0,6.0,117.0,223.0,Oscar de Marcos,0,ESP,0.7,6.0,20.0,6,9.0,3.0,2.0,0.0,33.0,3.0,9.0,4.0,5.0,DF,,
7.0,7.0,2.0,0.0,2.0,0.0,5.0,0.0,128.0,2.0,5.0,333.0,2.0,0.0,1.0,0.3,0.3,1.0,0,0,1,2,3,0,0,0.0,0.0,43.0,270.0,5.0,17.0,23.0,45.0,15.0,2.0,140.0,143.0,9.0,0,5,0,1.0,2.0,8.0,11.0,10,ESP,Athletic Club,52.0,1.0,37.0,6.0,139.0,215.0,Mikel Vesga,1,ESP,0.1,2.0,23.0,5,2.0,1.0,4.0,1.0,29.0,3.0,13.0,6.0,7.0,MF,,
8.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,111.0,2.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,4,0,0,0.0,0.0,40.0,270.0,2.0,19.0,15.0,36.0,15.0,0.0,100.0,101.0,2.0,0,1,1,0.0,6.0,2.0,8.0,6,ESP,Athletic Club,5.0,1.0,76.0,17.0,113.0,180.0,Daniel Vivian,0,ESP,0.0,0.0,18.0,4,1.0,0.0,19.0,0.0,23.0,3.0,7.0,3.0,4.0,DF,,
3.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,114.0,5.0,3.0,332.0,6.0,1.0,4.0,0.4,0.4,0.0,0,1,3,13,2,0,0,0.0,0.0,14.0,231.0,8.0,1.0,21.0,30.0,9.0,17.0,135.0,144.0,8.0,0,3,1,0.0,0.0,1.0,1.0,0,ESP,Athletic Club,87.0,4.0,13.0,0.0,86.0,174.0,Iker Muniain,0,ESP,0.6,5.0,15.0,1,7.0,1.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,MF,,
3.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,59.0,4.0,8.0,173.0,8.0,0.0,3.0,0.6,1.4,1.0,0,0,8,5,3,0,4,0.0,0.0,8.0,227.0,21.0,0.0,9.0,30.0,10.0,28.0,72.0,89.0,3.0,1,6,2,0.0,0.0,2.0,2.0,2,ESP,Athletic Club,56.0,15.0,6.0,3.0,36.0,90.0,Inaki Williams,0,ESP,0.1,1.0,2.0,0,2.0,1.0,3.0,0.0,28.0,3.0,1.0,1.0,0.0,FW,,
4.0,5.0,3.0,3.0,0.0,0.0,6.0,4.0,73.0,4.0,6.0,248.0,7.0,2.0,2.0,1.0,1.0,0.0,0,0,4,4,5,0,1,0.0,0.0,15.0,219.0,11.0,12.0,18.0,41.0,14.0,25.0,88.0,101.0,13.0,2,9,4,1.0,2.0,1.0,4.0,4,ESP,Athletic Club,80.0,18.0,12.0,0.0,43.0,126.0,Alex Berenguer,0,ESP,0.4,6.0,1.0,1,4.0,0.0,0.0,0.0,27.0,3.0,2.0,1.0,1.0,FW,,
3.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,85.0,4.0,3.0,301.0,3.0,0.0,3.0,0.2,0.2,0.0,0,0,1,7,5,0,0,0.0,0.0,15.0,215.0,7.0,7.0,14.0,28.0,8.0,9.0,95.0,99.0,6.0,0,3,0,0.0,0.0,2.0,2.0,2,ESP,Athletic Club,58.0,5.0,15.0,3.0,65.0,123.0,Oihan Sancet,0,ESP,0.1,4.0,8.0,2,1.0,0.0,2.0,0.0,22.0,3.0,4.0,4.0,0.0,MF,,
3.0,1.0,5.0,5.0,0.0,0.0,3.0,4.0,74.0,1.0,5.0,314.0,10.0,0.0,5.0,0.3,0.3,1.0,0,0,8,4,0,0,1,0.0,0.0,13.0,191.0,12.0,5.0,19.0,36.0,8.0,15.0,75.0,83.0,11.0,0,6,2,0.0,1.0,0.0,1.0,1,ESP,Athletic Club,66.0,16.0,7.0,0.0,35.0,99.0,Nico Williams,1,ESP,0.6,6.0,1.0,1,4.0,2.0,0.0,0.0,20.0,3.0,1.0,0.0,1.0,FW,,
0.0,3.0,5.0,3.0,2.0,0.0,1.0,1.0,70.0,4.0,2.0,116.0,4.0,0.0,1.0,0.2,0.2,0.0,0,1,5,3,3,0,0,0.0,0.0,17.0,180.0,3.0,9.0,12.0,24.0,9.0,4.0,70.0,75.0,4.0,0,4,1,0.0,3.0,1.0,4.0,3,ESP,Athletic Club,49.0,7.0,37.0,12.0,38.0,119.0,Yuri Berchiche,0,ESP,0.1,2.0,3.0,2,6.0,1.0,6.0,0.0,32.0,2.0,4.0,1.0,3.0,DF,,
1.0,2.0,5.0,4.0,1.0,0.0,3.0,1.0,46.0,1.0,2.0,218.0,3.0,1.0,3.0,0.1,0.1,2.0,0,1,0,3,0,0,0,0.0,0.0,9.0,87.0,1.0,2.0,4.0,7.0,3.0,0.0,46.0,49.0,4.0,0,2,0,0.0,0.0,1.0,1.0,0,ESP,Athletic Club,15.0,1.0,18.0,3.0,46.0,72.0,Inigo Lekue,1,ESP,0.1,2.0,3.0,3,0.0,0.0,2.0,0.0,29.0,1.0,1.0,0.0,1.0,DF,,
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,50.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,0,0,1,0,0,0.0,0.0,3.0,56.0,6.0,0.0,1.0,7.0,2.0,4.0,9.0,9.0,1.0,0,3,1,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,10.0,4.0,2.0,1.0,2.0,13.0,Asier Villalibre,0,ESP,0.0,1.0,1.0,0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,FW,,
1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,99.0,2.0,2.0,2.0,0.2,0.2,1.0,0,0,3,2,0,0,1,0.0,0.0,4.0,61.0,6.0,0.0,3.0,9.0,2.0,8.0,34.0,37.0,1.0,0,4,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,20.0,4.0,4.0,1.0,19.0,39.0,Raul Garcia,0,ESP,0.0,0.0,5.0,0,2.0,0.0,1.0,0.0,36.0,3.0,0.0,0.0,0.0,FW,MF,
2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,1.0,0.0,88.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,2,1,1,0,0,0.0,0.0,8.0,61.0,4.0,2.0,2.0,8.0,2.0,4.0,29.0,30.0,1.0,0,2,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,23.0,2.0,2.0,1.0,19.0,40.0,Oier Zarraga,0,ESP,0.1,1.0,2.0,0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,0.0,MF,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,0.0,0.3,0.3,0.0,0,0,0,1,1,0,1,0.0,0.0,0.0,58.0,5.0,2.0,4.0,11.0,3.0,4.0,15.0,15.0,1.0,2,3,3,0.0,1.0,0.0,1.0,1,ESP,Athletic Club,12.0,3.0,2.0,1.0,4.0,18.0,Gorka Guruzeta,0,ESP,0.1,1.0,0.0,1,0.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,0.0,FW,MF,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,2.0,18.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,3.0,1.0,1.0,0.0,4.0,7.0,Unai Vencedor Paris,0,ESP,0.6,1.0,0.0,0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,0.0,MF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,7.0,0.0,0.0,0.0,1.0,8.0,Malcom Abdulai Ares Djalo,0,ESP,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,FW,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,35.0,1.0,0.0,1.0,0.6,0.6,1.0,0,0,1,0,0,0,0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,10.0,10.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,9.0,2.0,2.0,0.0,2.0,12.0,Jon Morcillo,1,ESP,0.1,1.0,0.0,0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,FW,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,1.0,0.0,0.0,0.0,5.0,6.0,Dani Garcia,0,ESP,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,MF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2,ESP,Athletic Club,1.0,0.0,3.0,1.0,3.0,7.0,Aitor Paredes,0,ESP,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,22.0,1.0,2.0,1.0,1.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Athletic Club,2.0,1.0,0.0,0.0,0.0,2.0,Ander Capa,0,ESP,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,FW,,
7.0,21.0,2.0,1.0,1.0,0.0,0.0,0.0,206.0,1.0,0.0,809.0,1.0,0.0,0.0,0.4,0.4,0.0,0,0,0,4,2,0,0,0.0,0.0,52.0,360.0,0.0,8.0,10.0,18.0,6.0,0.0,219.0,221.0,2.0,0,4,1,0.0,4.0,2.0,6.0,3,ITA,Inter,4.0,4.0,180.0,34.0,151.0,311.0,Stefan de Vrij,0,NED,0.0,0.0,11.0,5,0.0,0.0,13.0,0.0,30.0,4.0,4.0,1.0,3.0,DF,,
5.0,4.0,6.0,2.0,4.0,0.0,3.0,1.0,243.0,0.0,1.0,541.0,1.0,0.0,1.0,0.4,0.4,0.0,0,0,0,2,8,0,1,0.0,0.0,29.0,356.0,6.0,10.0,11.0,27.0,8.0,1.0,260.0,262.0,3.0,0,2,0,2.0,1.0,1.0,4.0,0,ITA,Inter,28.0,4.0,176.0,27.0,153.0,333.0,Milan Skriniar,0,SVK,0.1,2.0,18.0,6,1.0,0.0,9.0,0.0,27.0,4.0,4.0,1.0,3.0,DF,,
2.0,4.0,4.0,4.0,0.0,0.0,11.0,1.0,189.0,7.0,1.0,694.0,5.0,0.0,4.0,0.3,0.3,3.0,0,0,8,8,6,0,1,0.0,0.0,38.0,346.0,11.0,12.0,14.0,37.0,13.0,12.0,190.0,201.0,18.0,1,6,3,0.0,3.0,0.0,3.0,3,ITA,Inter,98.0,14.0,44.0,1.0,131.0,247.0,Nicolo Barella,1,ITA,0.6,9.0,21.0,2,9.0,3.0,1.0,0.0,25.0,4.0,2.0,2.0,0.0,MF,,
2.0,3.0,7.0,6.0,1.0,0.0,3.0,0.0,193.0,2.0,6.0,366.0,1.0,0.0,1.0,0.2,0.2,0.0,0,2,1,1,5,0,0,0.0,0.0,26.0,300.0,7.0,15.0,20.0,42.0,13.0,6.0,210.0,214.0,7.0,0,5,1,3.0,2.0,3.0,8.0,6,ITA,Inter,44.0,4.0,69.0,11.0,174.0,273.0,Marcelo Brozovic,0,CRO,0.1,3.0,25.0,6,0.0,0.0,4.0,0.0,29.0,4.0,4.0,2.0,2.0,MF,,
4.0,3.0,3.0,3.0,0.0,0.0,8.0,1.0,164.0,5.0,2.0,420.0,2.0,0.0,0.0,0.2,0.2,1.0,0,0,27,6,3,0,1,0.0,0.0,20.0,296.0,11.0,12.0,24.0,47.0,15.0,12.0,173.0,197.0,15.0,0,4,1,1.0,0.0,3.0,4.0,4,ITA,Inter,90.0,7.0,72.0,14.0,102.0,251.0,Federico Dimarco,0,ITA,0.9,9.0,8.0,1,7.0,5.0,6.0,0.0,24.0,4.0,4.0,3.0,1.0,DF,,
3.0,5.0,4.0,3.0,1.0,0.0,4.0,4.0,74.0,6.0,9.0,214.0,3.0,0.0,0.0,2.1,2.1,1.0,0,0,2,3,6,0,0,0.0,0.0,16.0,290.0,25.0,1.0,25.0,51.0,19.0,25.0,77.0,110.0,8.0,3,17,6,2.0,0.0,4.0,6.0,4,ITA,Inter,62.0,27.0,12.0,3.0,50.0,119.0,Lautaro Martinez,1,ARG,0.5,5.0,5.0,5,3.0,0.0,2.0,0.0,25.0,4.0,4.0,2.0,2.0,FW,,
